    -7.57511     -7.49791      -7.3695      -7.1904     -6.96143     -6.68354     -6.35802     -5.98707     -5.57382     -5.12245     -4.63934     -4.13484     -3.62538     -3.13786     -2.71605     -2.42147      1.81364      2.21968      2.81009      3.51567      4.28824      5.09695      5.91997      6.73946      7.53966      8.30515      9.01984      9.66729      10.2305      10.6922      11.0363      11.2494
    -7.56401     -7.48681     -7.35842     -7.17937     -6.95045     -6.67261     -6.34717     -5.97632     -5.56315     -5.11184     -4.62879     -4.12434     -3.61487      -3.1272     -2.70509     -2.41018      1.81106      2.21665      2.80615      3.51034       4.2811      5.08763      5.90816       6.7249      7.52219      8.28471       8.9965      9.64127      10.2023      10.6622      11.0049      11.2172
    -7.55182     -7.47463     -7.34628     -7.16728     -6.93842     -6.66065      -6.3353     -5.96455     -5.55148     -5.10023     -4.61725     -4.11286     -3.60337     -3.11552     -2.69309     -2.39783      1.80804      2.21317       2.8017      3.50438      4.27318      5.07734      5.89514      6.70889      7.50302      8.26231      8.97093      9.61281      10.1714      10.6294      10.9707       11.182
    -7.53856     -7.46138     -7.33307     -7.15413     -6.92534     -6.64764     -6.32239     -5.95177      -5.5388     -5.08763     -4.60472     -4.10038     -3.59085     -3.10283     -2.68006     -2.38443      1.80456      2.20921      2.79671      3.49779      4.26445      5.06604       5.8809      6.69141      7.48211      8.23792      8.94315      9.58191      10.1378      10.5938      10.9337       11.144
    -7.52422     -7.44706      -7.3188     -7.13993     -6.91121     -6.63359     -6.30845     -5.93796     -5.52511     -5.07403      -4.5912     -4.08691     -3.57734     -3.08911     -2.66599     -2.36998      1.80058      2.20473      2.79116      3.49051       4.2549      5.05372       5.8654      6.67243      7.45946      8.21155      8.91315      9.54859      10.1017      10.5555      10.8938      11.1032
     -7.5088     -7.43167     -7.30347     -7.12467     -6.89602     -6.61849     -6.29348     -5.92314     -5.51043     -5.05945      -4.5767     -4.07245     -3.56283     -3.07439     -2.65089     -2.35448      1.79607      2.19971        2.785      3.48255       4.2445      5.04035      5.84863      6.65193      7.43505      8.18318      8.88094      9.51286       10.063      10.5145      10.8512      11.0595
    -7.49231     -7.41522     -7.28707     -7.10836      -6.8798     -6.60236     -6.27748     -5.90731     -5.49474     -5.04388     -4.56121     -4.05701     -3.54732     -3.05865     -2.63475     -2.33793        1.791      2.19412      2.77823      3.47385      4.23321      5.02591      5.83057       6.6299      7.40887       8.1528      8.84651      9.47473      10.0218      10.4709      10.8058      11.0131
    -7.47474     -7.39769     -7.26962       -7.091     -6.86252     -6.58519     -6.26046     -5.89046     -5.47805     -5.02732     -4.54475     -4.04058     -3.53082      -3.0419     -2.61759     -2.32033      1.78536      2.18795      2.77082      3.46442      4.22103      5.01037      5.81118      6.60632      7.38089      8.12042      8.80987      9.43421        9.978      10.4246      10.7578      10.9639
    -7.45611     -7.37911     -7.25112     -7.07259     -6.84421     -6.56699     -6.24242     -5.87261     -5.46037     -5.00977     -4.52731     -4.02318     -3.51333     -3.02414     -2.59941     -2.30168      1.77913      2.18117      2.76275      3.45421      4.20792      4.99371      5.79046      6.58116      7.35112      8.08602      8.77103      9.39133      9.93173      10.3757      10.7071      10.9121
    -7.43643     -7.35948     -7.23157     -7.05313     -6.82486     -6.54777     -6.22336     -5.85374     -5.44169     -4.99124     -4.50889     -4.00481     -3.49486     -3.00539     -2.58019     -2.28198      1.77229      2.17376      2.75398       3.4432      4.19385       4.9759      5.76837      6.55441      7.31953       8.0496      8.72998      9.34611        9.883      10.3243      10.6537      10.8577
    -7.41569     -7.33879     -7.21097     -7.03264     -6.80447     -6.52751     -6.20328     -5.83387     -5.42201     -4.97173     -4.48951     -3.98548     -3.47542     -2.98564     -2.55996     -2.26123      1.76483      2.16571      2.74452      3.43137       4.1788      4.95691      5.74488      6.52605       7.2861      8.01115      8.68674      9.29855      9.83183      10.2704      10.5979      10.8007
     -7.3939     -7.31706     -7.18933     -7.01111     -6.78306     -6.50624     -6.18219       -5.813     -5.40134     -4.95124     -4.46916     -3.96518       -3.455      -2.9649     -2.53871     -2.23943      1.75674        2.157      2.73433       3.4187      4.16274      4.93672      5.71999      6.49606      7.25084      7.97067      8.64132      9.24869      9.77826       10.214      10.5395      10.7411
    -7.37107     -7.29429     -7.16665     -6.98854     -6.76062     -6.48395      -6.1601     -5.79112     -5.37968     -4.92977     -4.44785     -3.94392     -3.43363     -2.94318     -2.51644     -2.21658      1.74799      2.14762      2.72338      3.40515      4.14564       4.9153      5.69365      6.46442      7.21372      7.92816      8.59373      9.19655      9.72233      10.1551      10.4787      10.6791
    -7.34721     -7.27049     -7.14294     -6.96495     -6.73716     -6.46065     -6.13699     -5.76824     -5.35703     -4.90732     -4.42557     -3.92171      -3.4113     -2.92049     -2.49316     -2.19267      1.73858      2.13755      2.71167      3.39071      4.12748      4.89262      5.66586       6.4311      7.17474      7.88361      8.54397      9.14215      9.66407      10.0939      10.4154      10.6147
    -7.32232     -7.24566     -7.11821     -6.94033     -6.71268     -6.43634     -6.11289     -5.74437     -5.33339     -4.88391     -4.40235     -3.89856     -3.38802     -2.89683     -2.46887      -2.1677       1.7285      2.12676      2.69917      3.37533      4.10822      4.86866      5.63658      6.39611      7.13389      7.83704      8.49207      9.08552      9.60352      10.0304      10.3499      10.5479
    -7.29641     -7.21981     -7.09244     -6.91469     -6.68719     -6.41103     -6.08779      -5.7195     -5.30876     -4.85952     -4.37817     -3.87447     -3.36379      -2.8722     -2.44358     -2.14168      1.71771      2.11525      2.68584        3.359      4.08783      4.84338      5.60579      6.35941      7.09116      7.78845      8.43804      9.02669      9.54072      9.96458       10.282      10.4788
    -7.26947     -7.19293     -7.06566     -6.88803     -6.66069     -6.38471     -6.06169     -5.69365     -5.28315     -4.83416     -4.35304     -3.84945     -3.33864     -2.84663     -2.41729      -2.1146      1.70621      2.10298      2.67167      3.34169      4.06629      4.81676      5.57347      6.32101      7.04656      7.73784       8.3819       8.9657      9.47573      9.89654      10.2118      10.4075
    -7.24153     -7.16503     -7.03785     -6.86035     -6.63317      -6.3574     -6.03461     -5.66681     -5.25657     -4.80785     -4.32697     -3.82349     -3.31256      -2.8201        -2.39     -2.08646      1.69396      2.08993      2.65663      3.32335      4.04356      4.78877       5.5396      6.28087      7.00007      7.68523      8.32367      8.90257      9.40857      9.82632      10.1395       10.334
    -7.21256     -7.13612     -7.00902     -6.83166     -6.60465     -6.32909     -6.00654     -5.63899     -5.22901     -4.78058     -4.29996     -3.79661     -3.28556     -2.79264     -2.36173     -2.05728      1.68094      2.07606      2.64067      3.30397      4.01961      4.75938      5.50416      6.23901       6.9517      7.63062      8.26337      8.83735       9.3393      9.75397      10.0651      10.2583
    -7.18258     -7.10619     -6.97918     -6.80195     -6.57513     -6.29978     -5.97748     -5.61019     -5.20049     -4.75236     -4.27202     -3.76882     -3.25764     -2.76424     -2.33247     -2.02704       1.6671      2.06135      2.62378       3.2835       3.9944      4.72857      5.46712       6.1954      6.90146      7.57404      8.20105      8.77006      9.26796      9.67956      9.98859      10.1807
    -7.15158     -7.07524     -6.94832     -6.77123      -6.5446     -6.26949     -5.94744     -5.58042     -5.17101      -4.7232     -4.24316     -3.74011     -3.22882     -2.73492     -2.30224     -1.99575      1.65242      2.04575       2.6059      3.26191      3.96792      4.69631      5.42848      6.15004      6.84935       7.5155      8.13671      8.70075       9.1946      9.60314      9.91009       10.101
    -7.11957     -7.04327     -6.91645      -6.7395     -6.51307      -6.2382     -5.91643     -5.54969     -5.14058      -4.6931     -4.21338      -3.7105      -3.1991     -2.70469     -2.27104     -1.96341      1.63683      2.02922      2.58701      3.23917      3.94012      4.66258      5.38822      6.10292      6.79538      7.45503      8.07041      8.62947      9.11927      9.52477      9.82965      10.0194
    -7.08653     -7.01029     -6.88356     -6.70676     -6.48054     -6.20593     -5.88444     -5.51799      -5.1092     -4.66207     -4.18268        -3.68     -3.16848     -2.67355     -2.23888     -1.93004      1.62029      2.01171      2.56707      3.21525      3.91098      4.62735      5.34633      6.05406      6.73956      7.39265      8.00216      8.55624      9.04203      9.44449      9.74732       9.9359
    -7.05247     -6.97628     -6.84965     -6.67301     -6.44701     -6.17267     -5.85147     -5.48534     -5.07688     -4.63012     -4.15109      -3.6486     -3.13699     -2.64151     -2.20576     -1.89563      1.60275      1.99319      2.54602       3.1901      3.88048      4.59061      5.30278      6.00344      6.68191      7.32838      7.93202      8.48113      8.96292      9.36238      9.66319      9.85063
    -7.01739     -6.94126     -6.81472     -6.63825     -6.41248     -6.13843     -5.81754     -5.45174     -5.04363     -4.59727      -4.1186     -3.61632     -3.10462     -2.60858      -2.1717      -1.8602      1.58415      1.97359      2.52384      3.16369      3.84858      4.55234      5.25759      5.95107      6.62245      7.26227      7.86002      8.40418        8.882      9.27848      9.57729      9.76363
    -6.98128     -6.90521     -6.77879     -6.60248     -6.37696      -6.1032     -5.78265     -5.41719     -5.00947     -4.56351     -4.08522     -3.58317     -3.07138     -2.57478     -2.13671     -1.82374      1.56443      1.95288      2.50047        3.136      3.81527      4.51252      5.21074      5.89697       6.5612      7.19434       7.7862      8.32543      8.79932      9.19287      9.48971      9.67496
    -6.94414     -6.86813     -6.74183     -6.56571     -6.34044       -6.067     -5.74679      -5.3817     -4.97438     -4.52886     -4.05097     -3.54915     -3.03729     -2.54011      -2.1008     -1.78626      1.54353      1.93099      2.47589      3.10699      3.78052      4.47115      5.16223      5.84113      6.49817      7.12462      7.71061      8.24494      8.71494      9.10559      9.40051      9.58469
    -6.90597     -6.83004     -6.70386     -6.52794     -6.30294     -6.02982     -5.70998     -5.34529      -4.9384     -4.49333     -4.01585     -3.51429     -3.00236     -2.50459     -2.06397     -1.74778      1.52139      1.90788      2.45005      3.07665      3.74432      4.42822      5.11207      5.78358       6.4334      7.05316       7.6333      8.16277      8.62891      9.01671      9.30974      9.49288
    -6.86677     -6.79092     -6.66489     -6.48916     -6.26444     -5.99167     -5.67221     -5.30795     -4.90152     -4.45693     -3.97988     -3.47858     -2.96659     -2.46822     -2.02625      -1.7083      1.49795      1.88351      2.42293      3.04494      3.70667      4.38373      5.06025      5.72432      6.36692         6.98      7.55431      8.07895       8.5413       8.9263      9.21747      9.39961
    -6.82654     -6.75079      -6.6249     -6.44939     -6.22496     -5.95254      -5.6335     -5.26969     -4.86375     -4.41967     -3.94307     -3.44204     -2.93002     -2.43103     -1.98764     -1.66782      1.47315      1.85783      2.39448      3.01186      3.66754      4.33767       5.0068      5.66339      6.29875      6.90517      7.47369      7.99356      8.45216      8.83441      9.12377      9.30492
    -6.78529     -6.70964     -6.58391     -6.40863      -6.1845     -5.91246     -5.59385     -5.23052      -4.8251     -4.38155     -3.90543      -3.4047     -2.89264     -2.39304     -1.94815     -1.62636      1.44696       1.8308       2.3647      2.97738      3.62695      4.29006      4.95173       5.6008      6.22893      6.82873      7.39149      7.90664      8.36155       8.7411      9.02869      9.20889
    -6.74302     -6.66748     -6.54192     -6.36688     -6.14307     -5.87142     -5.55327     -5.19045     -4.78559     -4.34261     -3.86697     -3.36656     -2.85449     -2.35425     -1.90781     -1.58392      1.41931       1.8024      2.33355       2.9415      3.58488       4.2409      4.89505      5.53659       6.1575      6.75071      7.30778      7.81826      8.26954      8.64644      8.93231      9.11157
    -6.69973     -6.62431     -6.49894     -6.32415     -6.10067     -5.82942     -5.51175     -5.14948     -4.74521     -4.30283     -3.82772     -3.32764     -2.81558      -2.3147     -1.86663     -1.54051      1.39017       1.7726      2.30103      2.90422      3.54136      4.19021      4.83679      5.47077      6.08449      6.67116      7.22259      7.72847      8.17618      8.55049      8.83467      9.01304
    -6.65544     -6.58014     -6.45497     -6.28045     -6.05731     -5.78649     -5.46932     -5.10762     -4.70399     -4.26224     -3.78768     -3.28797     -2.77593     -2.27441     -1.82463     -1.49615       1.3595      1.74137      2.26713      2.86554      3.49639      4.13801      4.77697      5.40339      6.00994      6.59013      7.13599      7.63733      8.08153      8.45331      8.73585      8.91334
    -6.61014     -6.53499     -6.41002     -6.23578       -6.013     -5.74262     -5.42598     -5.06489     -4.66193     -4.22085     -3.74687     -3.24757     -2.73558      -2.2334     -1.78184     -1.45083      1.32729      1.70872      2.23186      2.82547      3.44998      4.08433      4.71563      5.33448      5.93391      6.50768      7.04803       7.5449      7.98566      8.35497      8.63591      8.81254
    -6.56385     -6.48885      -6.3641     -6.19015     -5.96774     -5.69783     -5.38174     -5.02129     -4.61904     -4.17867     -3.70532     -3.20645     -2.69454      -2.1917     -1.73827     -1.40457       1.2935      1.67463      2.19521      2.78404      3.40216      4.02919      4.65279      5.26409      5.85643      6.42385      6.95877      7.45124      7.88863      8.25552       8.5349      8.71069
    -6.51659     -6.44173     -6.31722     -6.14358     -5.92155     -5.65212     -5.33661     -4.97684     -4.57533     -4.13572     -3.66304     -3.16465     -2.65285     -2.14935     -1.69395     -1.35738      1.25813      1.63912      2.15722      2.74125      3.35297      3.97262       4.5885      5.19224      5.77756      6.33869      6.86827      7.35642       7.7905      8.15502      8.43288      8.60786
    -6.46835     -6.39365     -6.26938     -6.09605     -5.87444      -5.6055     -5.29059     -4.93153     -4.53081       -4.092     -3.62005      -3.1222     -2.61055     -2.10637     -1.64891     -1.30927      1.22118      1.60221      2.11791      2.69715      3.30242      3.91466      4.52281      5.11901      5.69734      6.25226      6.77657      7.26048      7.69133      8.05354      8.32991      8.50409
    -6.41915     -6.34461     -6.22059      -6.0476      -5.8264     -5.55799     -5.24371     -4.88539      -4.4855     -4.04755     -3.57637     -3.07911     -2.56766     -2.06281     -1.60319     -1.26027      1.18264      1.56391      2.07731      2.65177      3.25056      3.85536      4.45574      5.04442      5.61582      6.16462      6.68374      7.16349      7.59118      7.95114      8.22605      8.39945
      -6.369     -6.29462     -6.17086     -5.99822     -5.77746     -5.50959     -5.19597     -4.83842     -4.43942     -4.00237     -3.53203     -3.03543     -2.52423     -2.01872     -1.55683     -1.21038      1.14254      1.52428      2.03547      2.60515      3.19744      3.79475      4.38735      4.96853      5.53307      6.07582      6.58985      7.06551      7.49011      7.84787      8.12136      8.29398
     -6.3179      -6.2437      -6.1202     -5.94792     -5.72762     -5.46032     -5.14738     -4.79065     -4.39256     -3.95648     -3.48705      -2.9912     -2.48031     -1.97414     -1.50987     -1.15962      1.10088      1.48334      1.99244      2.55735      3.14309      3.73288       4.3177      4.89141      5.44913      5.98592      6.49494      6.96661      7.38818      7.74379      8.01588      8.18774
    -6.26588     -6.19184     -6.06861     -5.89671     -5.67689     -5.41018     -5.09796     -4.74208     -4.34496     -3.90991     -3.44147     -2.94643     -2.43593     -1.92912     -1.46236     -1.10803      1.05771      1.44116      1.94827      2.50841      3.08757      3.66981      4.24684       4.8131      5.36408      5.89498      6.39907      6.86683      7.28544      7.63895      7.90968      8.08079
    -6.21292     -6.13906     -6.01611     -5.84459     -5.62529     -5.35919     -5.04771     -4.69273     -4.29663     -3.86267     -3.39531     -2.90119     -2.39115     -1.88372     -1.41436     -1.05563      1.01305      1.39781      1.90305       2.4584      3.03093      3.60559      4.17482      4.73367      5.27796      5.80305      6.30232      6.76623      7.18196      7.53342      7.80281      7.97317
    -6.15905     -6.08536     -5.96269     -5.79158     -5.57281     -5.30736     -4.99667     -4.64261     -4.24759      -3.8148     -3.34861      -2.8555     -2.34602     -1.83802     -1.36594     -1.00244     0.966949      1.35337      1.85686       2.4074      2.97325      3.54028      4.10171      4.65317      5.19084      5.71021      6.20472      6.66488      7.07779      7.42724      7.69531      7.86493
    -6.10426     -6.03074     -5.90837     -5.73769     -5.51946     -5.25469     -4.94482     -4.59175     -4.19787     -3.76632     -3.30139     -2.80942      -2.3006     -1.79209     -1.31719    -0.948523     0.919454      1.30793      1.80978      2.35548      2.91458      3.47395      4.02757      4.57168      5.10279      5.61652      6.10636      6.56284      6.97299      7.32047      7.58724      7.75613
    -6.04855     -5.97522     -5.85315     -5.68291     -5.46526     -5.20121      -4.8922     -4.54016     -4.14748     -3.71726     -3.25371       -2.763     -2.25497     -1.74601     -1.26819    -0.893917     0.870626       1.2616      1.76193      2.30273      2.85501      3.40666      3.95247      4.48927      5.01387      5.52202      6.00728      6.46015       6.8676      7.21316      7.47865      7.64682
    -5.99194     -5.91879     -5.79704     -5.62725     -5.41021     -5.14692     -4.83882     -4.48786     -4.09645     -3.66765     -3.20559     -2.71628     -2.20918     -1.69989     -1.21906    -0.838682     0.820536      1.21451      1.71342      2.24925      2.79461      3.33848      3.87648      4.40599      4.92415      5.42681      5.90754      6.35687      6.76167      7.10535      7.36959      7.53704
    -5.93442     -5.86146     -5.74003     -5.57073     -5.35433     -5.09183     -4.78469     -4.43488     -4.04481     -3.61753      -3.1571     -2.66934     -2.16334     -1.65382     -1.16993    -0.782892     0.769266      1.16681      1.66438      2.19514      2.73347       3.2695      3.79967      4.32193      4.83369      5.33092      5.80721      6.25307      6.65527      6.99709       7.2601      7.42684
      -5.876     -5.80323     -5.68214     -5.51334     -5.29762     -5.03595     -4.72983     -4.38123     -3.99259     -3.56694     -3.10827     -2.62224     -2.11752     -1.60795     -1.12096    -0.726634     0.716915      1.11866      1.61498      2.14054      2.67168      3.19979      3.72211      4.23716      4.74258      5.23444      5.70635      6.14879      6.54844      6.88844      7.15023      7.31626
    -5.81668      -5.7441     -5.62337      -5.4551     -5.24008     -4.97931     -4.67426     -4.32695     -3.93982     -3.51592     -3.05916     -2.57505     -2.07183     -1.56242     -1.07235    -0.670018     0.663599      1.07029      1.56538      2.08556      2.60936      3.12944      3.64391      4.15175      4.65089      5.13743      5.60502      6.04408      6.44123      6.77944      7.04002      7.20536
    -5.75645     -5.68409     -5.56372     -5.39601     -5.18174      -4.9219     -4.61799     -4.27205     -3.88654     -3.46451     -3.00984     -2.52785     -2.02638      -1.5174     -1.02432     -0.61318     0.609462      1.02194      1.51578      2.03036      2.54662      3.05856      3.56513      4.06579      4.55867      5.03996      5.50327      5.93902      6.33368      6.67013      6.92953      7.09417
    -5.69533     -5.62318     -5.50321     -5.33608     -5.12259     -4.86375     -4.56105     -4.21657     -3.83279     -3.41276     -2.96036     -2.48073      -1.9813     -1.47307    -0.977146     -0.55629     0.554678     0.973901      1.46641       1.9751      2.48358      2.98725      3.48587      3.97936      4.46602      4.94208      5.40117      5.83363      6.22585      6.56055      6.81878      6.98275
     -5.6333      -5.5614     -5.44184     -5.27532     -5.06266     -4.80486     -4.50346     -4.16053     -3.77859     -3.36073     -2.91079     -2.43379     -1.93674     -1.42967    -0.931185    -0.499568     0.499464     0.926551      1.41754      1.91998      2.42039      2.91563      3.40623      3.89254      4.37301      4.84388      5.29878      5.72799      6.11778      6.45075      6.70783      6.87113
    -5.57039     -5.49873     -5.37961     -5.21374     -5.00195     -4.74527     -4.44524     -4.10397     -3.72401     -3.30848     -2.86123     -2.38715     -1.89286     -1.38745    -0.886857    -0.443291     0.444092     0.880339      1.36944      1.86518       2.3572       2.8438      3.32632      3.80543       4.2797      4.74542      5.19616      5.62214      6.00952      6.34078      6.59671      6.75935
    -5.50659      -5.4352     -5.31654     -5.15135     -4.94049     -4.68498     -4.38641     -4.04692     -3.66908     -3.25607     -2.81175     -2.34091     -1.84984     -1.34671    -0.844687    -0.387823     0.388906     0.835823      1.32248      1.81095      2.29418      2.77192      3.24624      3.71812      4.18619      4.64676      5.09336      5.51613      5.90112      6.23067      6.48546      6.64745
    -5.44191      -5.3708     -5.25264     -5.08817     -4.87828     -4.62402     -4.32701     -3.98941     -3.61385     -3.20356     -2.76244     -2.29522     -1.80789     -1.30779    -0.805326    -0.333632     0.334341     0.793705      1.27705      1.75755      2.23152      2.70013      3.16611      3.63069      4.09256      4.54797      4.99045      5.41002      5.79262      6.12046      6.37413      6.53548
    -5.37635     -5.30556     -5.18791      -5.0242     -4.81535     -4.56241     -4.26706     -3.93149     -3.55839     -3.15103     -2.71342     -2.25023     -1.76723     -1.27109    -0.769579     -0.28133     0.280948     0.754857       1.2336      1.70526      2.16942      2.62858      3.08606      3.54327      3.99887      4.44913      4.88748      5.30386      5.68406      6.01021      6.26275      6.42346
    -5.30994     -5.23947     -5.12238     -4.95948     -4.75171     -4.50018     -4.20659      -3.8732     -3.50273     -3.09857     -2.66479      -2.2061     -1.72814     -1.23704    -0.738425      -0.2317     0.229412     0.720359      1.19264       1.6544      2.10812      2.55745      3.00623      3.45594      3.90523       4.3503      4.78453       5.1977       5.5755      5.89994      6.15136      6.31143
    -5.24267     -5.17255     -5.05606     -4.89401     -4.68738     -4.43734     -4.14564     -3.81458     -3.44695     -3.04625     -2.61668     -2.16303     -1.69089     -1.20616    -0.713035    -0.185716     0.180566     0.691521      1.15476      1.60533      2.04786      2.48693      2.92674      3.36882      3.81172      4.25156      4.68163      5.09159      5.46699       5.7897      6.03999      6.19942
    -5.17457     -5.10482     -4.98895      -4.8278     -4.62239     -4.37394     -4.08424     -3.75568     -3.39112     -2.99418     -2.56923      -2.1212     -1.65579     -1.17898     -0.69474    -0.144528     0.135359      0.66986      1.12061      1.55845      1.98891      2.41721      2.84777      3.28203      3.71842      4.15297      4.57887       4.9856      5.35855      5.67953      5.92868      6.08748
    -5.10565      -5.0363     -4.92109      -4.7609     -4.55677     -4.30999     -4.02244     -3.69656     -3.33531     -2.94246     -2.52259     -2.08086     -1.62321     -1.15611    -0.684936    -0.109355    0.0947774     0.656983      1.09088      1.51417      1.93157      2.34851      2.76947       3.1957      3.62543      4.05461      4.47629      4.87976      5.25025      5.56947      5.81747      5.97562
    -5.03592     -4.96699     -4.85249      -4.6933     -4.49054     -4.24554     -3.96027     -3.63727     -3.27959     -2.89119     -2.47692     -2.04223     -1.59351     -1.13816    -0.684896   -0.0812638     0.059667     0.654357      1.06631      1.47296      1.87617      2.28107      2.69202      3.10994      3.53285      3.95656      4.37396      4.77413      5.14213      5.45955      5.70638      5.86387
     -4.9654     -4.89692     -4.78316     -4.62505     -4.42372     -4.18062     -3.89778     -3.57787     -3.22405     -2.84052     -2.43241     -2.00559     -1.56709     -1.12575    -0.695505   -0.0608552    0.0305012     0.662965      1.04762      1.43532      1.82304      2.21515       2.6156       3.0249      3.44078       3.8589      4.27194      4.66876      5.03423      5.34983      5.59546      5.75228
    -4.89411      -4.8261     -4.71313     -4.55615     -4.35636     -4.11526     -3.83503     -3.51843      -3.1688     -2.79057     -2.38926     -1.97123     -1.54437     -1.11947    -0.717016   -0.0480035   0.00717852      0.68302      1.03552      1.40175      1.77256      2.15101      2.54041      2.94072      3.34932       3.7617      4.17031      4.56371       4.9266      5.24034      5.48473      5.64085
    -4.82208     -4.75456     -4.64242     -4.48664     -4.28847     -4.04952     -3.77207     -3.45903     -3.11393     -2.74149     -2.34767     -1.93945     -1.52578     -1.11979    -0.748968   -0.0418337   -0.0110104     0.713902      1.03057      1.37277      1.72512      2.08894      2.46667      2.85756       3.2586      3.66505      4.06911      4.45904      4.81928      5.13111      5.37423      5.52963
     -4.7493      -4.6823     -4.57105     -4.41654      -4.2201     -3.98343     -3.70896     -3.39975     -3.05956     -2.69345     -2.30788     -1.91056     -1.51173      -1.1271    -0.790325   -0.0409778   -0.0251983     0.754383      1.03318       1.3489      1.68113      2.02926       2.3946      2.77559      3.16874      3.56905      3.96844      4.35479      4.71232      5.02218      5.26399      5.41864
    -4.67581     -4.60936     -4.49903     -4.34587     -4.15127     -3.91704     -3.64575     -3.34067      -3.0058     -2.64661     -2.27013     -1.88492     -1.50261     -1.14157     -0.83975   -0.0439496   -0.0366375     0.802981      1.04357       1.3306      1.64101      1.97228      2.32444      2.69497      3.07985      3.47379      3.86835      4.25102      4.60577       4.9136      5.15404       5.3079
    -4.60162     -4.53575      -4.4264     -4.27468     -4.08203      -3.8504     -3.58253     -3.28189     -2.95281     -2.60118      -2.2347     -1.86285     -1.49878     -1.16321    -0.895868   -0.0494423   -0.0464321     0.858255      1.06171      1.31831      1.60519      1.91835      2.25645       2.6159      2.99209      3.37938      3.76892      4.14779      4.49966      4.80539      5.04442      5.19744
    -4.52674     -4.46148     -4.35317     -4.20297     -4.01242     -3.78357     -3.51936     -3.22353     -2.90072     -2.55736     -2.20185      -1.8447     -1.50052     -1.19182    -0.957432    -0.056466   -0.0553966     0.918958      1.08736      1.31234      1.57408      1.86782       2.1909      2.53858      2.90559      3.28591      3.67023      4.04516      4.39405       4.6976      4.93514      5.08729
